"accession","description","I_mean","VC_mean","I_SD","VC_SD","p.val","q.val","p.adj","IvsVC.FC","direction","negLog10P"
"SZRD1","SUZ domain-containing protein 1 ",0.0915698302463422,0.0878797008933133,0.0945877399912594,0.0516211894276312,0.955547157215692,0.569108815654815,0.983604597934739,0.0593423886423806,"NS",0.0197478752095004
"T106B","Transmembrane protein 106B ",0.589646917991554,0.364193690287875,0.0189558873799635,0.0471596710561001,0.00154357524055367,0.0688807303848068,0.119048240427702,0.695145396105724,"Up",2.81147219626879
"T10B","Mitochondrial import inner membrane translocase subunit Tim10 B ",0.0554588113546078,0.0425616340798402,0.00788333098354033,0.0128390291771194,0.212295212429709,0.284062759650203,0.490952571473501,0.381863153845315,"NS",0.673059799704957
"T22D1","TSC22 domain family protein 1 ",1.44988353053743,0.823882715289162,0.218592181223308,0.338520611740265,0.0546163923763605,0.163846049803335,0.283179110052222,0.815426132152719,"NS",1.26267699007662
"T2FA","General transcription factor IIF subunit 1 ",0.00610100862528268,0.0223713434836434,0.0077009604395279,0.00531980761780132,0.0395164207760343,0.143998781896933,0.24887659455399,-1.8745322228876,"Down",1.40322239879121
"T2FB","General transcription factor IIF subunit 2 ",0.0426960445372069,0.03300644043119,0.0169166561005617,0.0177816354623019,0.53165039863787,0.421206324212361,0.727981127295973,0.371354861374367,"NS",0.274373856147585
"T4S1","Transmembrane 4 L6 family member 1 ",0.201855476714713,0.15667141143621,0.00765967571656976,0.0425831930674446,0.1447473023079,0.242934005520411,0.419868746101997,0.365580781822954,"NS",0.839389521581256
"TAB1","TGF-beta-activated kinase 1 and MAP3K7-binding protein 1 ",0.0390487089427587,0.0432229542635571,0.0137894367382436,0.018591990596411,0.770384537160386,0.509754058667316,0.881020328852508,-0.146522833219484,"NS",0.113292442775154
"TACO1","Translational activator of cytochrome c oxidase 1 ",0.127251988124934,0.109441714242557,0.0197319362407279,0.0135632547643948,0.267094151040247,0.313447705335362,0.541739287284131,0.217525463265598,"NS",0.573335622269748
"TADBP","TAR DNA-binding protein 43 ",1.49327071127317,0.783160207112612,0.582234987549986,0.235100630672009,0.121722232150865,0.225617899648118,0.389940899465647,0.93109636409162,"NS",0.914630092118055
"TAGL","Transgelin ",1.12150303300705,0.618993324322212,0.42156965464843,0.0644763856446217,0.11083428518577,0.216173057592716,0.373617149390239,0.857437766517129,"NS",0.955325875313749
"TAGL2","Transgelin-2 ",4.33527070012619,2.77176414974421,0.881762077264922,0.272388581233019,0.0426269994835134,0.148036468207361,0.255855025937776,0.645317576738896,"Up",1.37031523628589
"TALDO","Transaldolase ",1.1998622576304,1.08212189307592,0.113598351606007,0.119368310007023,0.283552170517796,0.32013867991082,0.553303461262902,0.149005778825852,"NS",0.547367023954445
"TAOK1","Serine/threonine-protein kinase TAO1 ",0.00233728409025373,0.0064920036179408,0.00146325165602333,0.000900279062821327,0.0138216599315945,0.0998833687426157,0.172630853801494,-1.47383070361832,"Down",1.85943979662597
"TAPT1","Transmembrane anterior posterior transformation protein 1 ",0.0233822694154609,0.0361733633750406,0.0112687059731331,0.000870824866993101,0.121526165816343,0.225617899648118,0.389940899465647,-0.629512784572188,"NS",0.915330203989885
"TATD1","Putative deoxyribonuclease TATDN1 ",0.134699009725691,0.108715806188829,0.011680650642614,0.0210694656561353,0.135124773121205,0.235622090725973,0.407231386051193,0.309177535479596,"NS",0.869265022232279
"TAU","Microtubule-associated protein tau ",0.0744081504693573,0.0402974788675837,0.00450881346098879,0.00591719378649121,0.0013611379136547,0.0673829587917818,0.116459605381062,0.884771076734595,"Up",2.86609786884167
"TB182","182 kDa tankyrase-1-binding protein ",0.0902003363181831,0.106615414758962,0.0105124685730321,0.0165531646533323,0.220683317874379,0.288856869440291,0.499238347941589,-0.241211324325935,"NS",0.656230495243107
"TB22A","TBC1 domain family member 22A ",0.00256475955947271,0.00247099384621212,0.00193701875783657,0.00364357431334283,0.970491430702984,0.571958077003314,0.988529045572887,0.0537321649383949,"NS",0.0130082950152765
"TBA1A","Tubulin alpha-1A chain ",1.53984047280813,3.8706560852599,0.692059545915509,0.655736423159675,0.0133220431893582,0.0978575852521771,0.169129642959551,-1.32979723156203,"Down",1.87542916271718
"TBA1C","Tubulin alpha-1C chain ",6.09459195647653,15.3198138768829,2.7391282515439,2.59536361118603,0.0133220431893585,0.0978575852521771,0.169129642959551,-1.32979723156203,"Down",1.87542916271717
"TBA4A","Tubulin alpha-4A chain ",22.3300860753732,25.196030295849,2.64129175800137,3.58822637997941,0.32765813448623,0.339048467753784,0.58598570718262,-0.174207638740375,"NS",0.484579045719043
"TBAL3","Tubulin alpha chain-like 3 ",1.2495044789336,2.22180263367372,0.16188020893308,0.352991515446797,0.0122859106268354,0.0970700741982751,0.167768568465122,-0.830374592609691,"Down",1.9105926482557
"TBB2A","Tubulin beta-2A chain ",3.72315857240226,3.51791573170741,0.400830129565296,0.164669723591067,0.458084667572839,0.394245672543221,0.681384377754199,0.0818061382230228,"NS",0.339054244132989
"TBB2B","Tubulin beta-2B chain ",5.92958497550299,5.4669431539821,0.765341612990032,0.418182084415048,0.410191959207404,0.371853058460087,0.642682678595654,0.117196756677486,"NS",0.387012857146787
"TBB3","Tubulin beta-3 chain ",0.0397519856084377,0.0585673167310019,0.00873338908536824,0.0436577924111156,0.50476592840862,0.411975301799028,0.712026926904707,-0.559068874009978,"NS",0.296909967558524
"TBB4B","Tubulin beta-4B chain ",3.00465344345924,3.07380510108956,0.264608126768715,0.233879012262053,0.751549450999832,0.504620106197865,0.87214719402201,-0.0328270916563085,"NS",0.124042438111298
"TBB5","Tubulin beta-5 chain ",6.66201093673029,7.14667160663331,0.874308360532935,1.00941242699162,0.563712616943423,0.432219852138662,0.747016075287998,-0.101313774767651,"NS",0.248942244747692
"TBB6","Tubulin beta-6 chain ",4.86531920443871,3.2584060353746,1.16392303493645,1.2490796913121,0.178393714848811,0.263687655909361,0.455737784473882,0.578368068933856,"NS",0.748620450714175
"TBC15","TBC1 domain family member 15 ",0.0257239280128491,0.0393567877351343,0.0030609028541557,0.00320365842073457,0.00596861249081842,0.0843175574098024,0.145728083757555,-0.613501516754497,"Down",2.22412661654513
"TBC8B","TBC1 domain family member 8B ",0.0274468277583868,0.0234720501275786,0.00199446536089245,0.00534866224196964,0.294262356187638,0.325029876480946,0.561757035172565,0.225695558282748,"NS",0.531265291912082
"TBC9B","TBC1 domain family member 9B ",0.00788182397073974,0.0079737757260741,0.00283318266185217,0.00489718117567951,0.978890784830135,0.573985030741278,0.99203227898207,-0.0167334987239756,"NS",0.00926575987356344
"TBCA","Tubulin-specific chaperone A ",0.866338597490344,0.633559251722201,0.141004648183452,0.138618473287805,0.111061543665522,0.216184374722168,0.373636709060126,0.451451444903169,"NS",0.954436294479885
"TBCB","Tubulin-folding cofactor B ",0.159734845010215,0.13587211351321,0.020186697344459,0.0341806626502635,0.356581722397644,0.351494068311635,0.607495741109394,0.233429673894619,"NS",0.447840921579287
"TBCC","Tubulin-specific chaperone C ",0.0783234958733936,0.0801374707533537,0.0107780023066726,0.00617223327880794,0.812762833963787,0.523030740937271,0.90396674150124,-0.0330318177797888,"NS",0.0900361640334383
"TBCD","Tubulin-specific chaperone D ",0.152940818001751,0.170081466260385,0.0311610520700183,0.0169960178724166,0.449975861944897,0.390847485680075,0.675511208807789,-0.153252443959881,"NS",0.346810782458658
"TBCD1","TBC1 domain family member 1 ",0.0580086429776388,0.0914154868579453,0.0185665257040588,0.013771584963662,0.0665474723507562,0.176863784573166,0.30567797744293,-0.656170725383083,"NS",1.17686843553065
"TBCD5","TBC1 domain family member 5 ",0.0156562162258907,0.0243591253356736,0.00182752038769076,0.00318837503329501,0.0148318558787728,0.101802985890424,0.17594857477316,-0.637726745170019,"Down",1.828804503221
"TBCE","Tubulin-specific chaperone E ",0.0842294796506072,0.114270644933869,0.0179578307129896,0.0315352569615438,0.224927246671003,0.290172210320714,0.501511683553774,-0.44005767758579,"NS",0.647957932905252
"TBG1","Tubulin gamma-1 chain ",0.0633978436019029,0.062767856960965,0.0154072715094123,0.00835444546918317,0.953344190099133,0.568934414106018,0.98330317549923,0.0144078169035154,"NS",0.0207502757794689
"TBL2","Transducin beta-like protein 2 ",0.070782971493028,0.0799639810802151,0.0160445859051186,0.0139305168826561,0.495829057879612,0.409447018534995,0.707657233491115,-0.175947971908667,"NS",0.304668025153961
"TCAL5","Transcription elongation factor A protein-like 5 ",0.0320979570503765,0.0225084529934049,0.0143646661931664,0.00234879704658375,0.317497822372981,0.336357642759006,0.581335088945304,0.512014572836671,"NS",0.498259249063789
"TCEA1","Transcription elongation factor A protein 1 ",0.0987498429650479,0.109104163531854,0.00569998781592992,0.0300761574332946,0.589429296222516,0.443659826737724,0.766788061429079,-0.143855798426747,"NS",0.229568282344957
"TCOF","Treacle protein ",0.184006077477255,0.104406608459264,0.0110847834006411,0.00722473733466089,0.000479160813266182,0.0570190484574223,0.0985474072617447,0.817540386602998,"Up",3.31951870664159
"TCP4","Activated RNA polymerase II transcriptional coactivator p15 ",0.639517175840929,0.291612130966009,0.0916905851339391,0.0490098816142225,0.00440581159285808,0.0821848030458432,0.142041992555046,1.13293237028931,"Up",2.35597407866314
"TCPA","T-complex protein 1 subunit alpha ",1.35296360145675,1.09960105765349,0.196242033901849,0.128663267792698,0.134815711993558,0.235622090725973,0.407231386051193,0.299142827640743,"NS",0.870259490334385
"TCPB","T-complex protein 1 subunit beta ",1.23782289910901,1.1608929770494,0.0846490484992194,0.106715157160693,0.383348399296151,0.362236014936876,0.626061308538182,0.0925699404510944,"NS",0.416406345837511
"TCPD","T-complex protein 1 subunit delta ",1.09175412795423,1.34032218696405,0.157734357468291,0.0780438645778627,0.0707184811667016,0.180586665997091,0.312112323890235,-0.295931851745421,"NS",1.15046707531404
"TCPE","T-complex protein 1 subunit epsilon ",1.34279970063741,1.3226810828718,0.181198510463358,0.159063656105858,0.892075326044153,0.550171803264087,0.950875299167445,0.0217788711608003,"NS",0.0495984726371917
"TCPG","T-complex protein 1 subunit gamma ",1.59394284717839,1.51220843228719,0.130014081848287,0.0911237227214042,0.422961662561014,0.376938760670057,0.651472421329999,0.0759428963047044,"NS",0.373698995491977
"TCPH","T-complex protein 1 subunit eta ",0.953508891412316,1.15460292666821,0.0843663868527154,0.105076552170489,0.061021527730127,0.169576254081315,0.293082761374933,-0.276078490625511,"NS",1.21451692359531
"TCPQ","T-complex protein 1 subunit theta ",1.41143391913786,1.33120742151543,0.156281967566674,0.0859923827730142,0.47949359641797,0.404174072155334,0.69854387210744,0.0844262042398202,"NS",0.319217188407624
"TCPZ","T-complex protein 1 subunit zeta ",1.10783454588525,1.16721550077234,0.156869466115956,0.0382841646961576,0.558785227213631,0.430134553279218,0.743412002587318,-0.0753285154316109,"NS",0.252755083990227
"TCRG1","Transcription elongation regulator 1 ",0.0570571859743075,0.0781217262411238,0.00838413036939552,0.0322815023691673,0.335447653723641,0.342453292723139,0.591870348929324,-0.453315232705836,"NS",0.474375241434377
"TCTP","Translationally-controlled tumor protein ",4.2407049841163,5.3626795795408,0.974241453123794,1.16973177091876,0.270833914337183,0.315966869207755,0.54609321943151,-0.338649933292286,"NS",0.567296953401691
"TEBP","Prostaglandin E synthase 3 ",1.51000421638305,1.43268364832502,0.110353409387935,0.0501226108697986,0.331171305315939,0.340357467894695,0.588248083940597,0.0758324955220092,"NS",0.479947300156544
"TECR","Very-long-chain enoyl-CoA reductase ",1.12615152400852,0.666986753777431,0.219113697039404,0.241509344302977,0.0712964718596196,0.181026704447954,0.312872853039725,0.755670940333246,"NS",1.14693196088881
"TEFF1","Tomoregulin-1 ",0.0490025021949784,0.0503678782413698,0.0484796637957101,0.032259702279915,0.96955168577332,0.571958077003314,0.988529045572887,-0.0396485395477604,"NS",0.0134290341893746
"TEN1L","CST complex subunit TEN1 ",0.0129827324527457,0.00587465356317186,0.00515889598180008,0.00166686688547363,0.0856447114623012,0.194481510817904,0.336127121899673,1.1440183752866,"NS",1.06729944943696
"TENS3","Tensin-3 ",0.141963747925509,0.134121641861035,0.0172870619807025,0.00595253478096828,0.498792800298839,0.409723034910547,0.708134279301388,0.0819805187807785,"NS",0.302079823864409
"TERA","Transitional endoplasmic reticulum ATPase ",4.58506100245072,3.99399525791296,0.613439696853982,0.124835113989733,0.177313670881549,0.262872808569059,0.454329464011277,0.199108308578464,"NS",0.751257779009715
"TES","Testin ",0.0497046365997538,0.0608571536644308,0.00795943325471582,0.00740889571538091,0.150311800292017,0.246079529943858,0.42530523241307,-0.292046422432717,"NS",0.823006923601115
"TF65","Transcription factor p65 ",0.0908732765840012,0.0944364936159457,0.0142533918248267,0.0190629461560222,0.808210785157466,0.522291399599045,0.902688919897148,-0.055488377438484,"NS",0.0924753584180903
"TFAM","Transcription factor A, mitochondrial ",0.0949051506109878,0.0866313583308011,0.00796289953897708,0.00995294634705695,0.323792979417617,0.338393161060439,0.584853124697686,0.131597047970758,"NS",0.489732571991672
"TFR1","Transferrin receptor protein 1 ",0.460887640873237,0.524009735626181,0.0416170967438666,0.0210875474101729,0.0790839388970783,0.189887660045822,0.328187457959576,-0.185178534982217,"NS",1.10191170811577
"TGFI1","Transforming growth factor beta-1-induced transcript 1 protein ",0.0312367238773635,0.0254409280172182,0.00669271477484643,0.000963072083246128,0.211810074848385,0.284062759650203,0.490952571473501,0.296091853613359,"NS",0.674053386310698
"TGM2","Protein-glutamine gamma-glutamyltransferase 2 ",0.103537915630157,0.0796937562132315,0.0342264859452786,0.00725741129866018,0.303239469570899,0.329531764831147,0.569537758223835,0.377620577475586,"NS",0.518214271703457
"TGO1","Transport and Golgi organization protein 1 homolog ",0.0900738653303824,0.0904320729705981,0.023205667719179,0.0209675348356551,0.985122823916757,0.575207941755855,0.994145865810662,-0.00572596192010587,"NS",0.00650961881826374
"THEM4","Acyl-coenzyme A thioesterase THEM4 ",0.00245445994373125,0.00597927483895779,0.000660338597185432,0.00427574048816457,0.231040271780459,0.293313665489137,0.506941136872487,-1.28456490386618,"NS",0.636312313234917
"THIC","Acetyl-CoA acetyltransferase, cytosolic ",1.07087738627875,0.970018664139928,0.131647699015329,0.104494723315889,0.357336598279433,0.351673118045601,0.6078051971163,0.142708891714667,"NS",0.44692250124277
"THIKA","3-ketoacyl-CoA thiolase A, peroxisomal ",0.435044757813166,0.433675849208288,0.0864899373239325,0.0732958490370126,0.984315955928704,0.57492488418804,0.993656650536667,0.00454673061591307,"NS",0.00686547484996912
"THIL","Acetyl-CoA acetyltransferase, mitochondrial ",0.376329571308342,0.49252907259727,0.067668499652544,0.150082412142963,0.288623304885132,0.322594092635238,0.557547210751805,-0.388212227017563,"NS",0.539668604724209
"THIM","3-ketoacyl-CoA thiolase, mitochondrial ",1.81651975519485,1.4303845221098,0.30184655198175,0.152115703476425,0.118984047066975,0.223796069836959,0.386792186724571,0.344774024959554,"NS",0.924511263273187
"THIO","Thioredoxin ",7.83040369156576,5.28147028253696,1.22803018204768,0.401663323474182,0.0268550242960489,0.124831519344855,0.215749348836747,0.568147076399956,"Up",1.5709744503771
"THIOM","Thioredoxin, mitochondrial ",0.248190783441291,0.235491520523631,0.0750704237580376,0.0962449952223796,0.865753319997119,0.541464674254637,0.935826556479016,0.0757744291807205,"NS",0.062605834339675
"THNS1","Threonine synthase-like 1 ",0.00457372533316207,0.00761747847876363,0.00505408108737748,0.00672530964869722,0.564867983972728,0.432272072914456,0.747106329723997,-0.735943789053371,"NS",0.248053039846805
"THOC2","THO complex subunit 2 ",0.00580192072272776,0.00945301603176451,0.00129630186248342,0.00553938554645155,0.328621449946283,0.339708981535209,0.587127289204437,-0.704244119076984,"NS",0.483304092485635
"THOC4","THO complex subunit 4 ",0.431815982242742,0.304722622578083,0.108602460629386,0.0217896755488884,0.117807323768786,0.222756418727228,0.384995332443545,0.502920031400896,"NS",0.928827709773861
